House_Index,Actual,Predicted,Residual,Model
418,155000.00000000012,157094.51144266012,-2094.511442660005,Decision Tree
419,167499.99999999997,236938.25701236248,-69438.2570123625,Decision Tree
420,191000.00000000015,187284.16937731695,3715.830622683192,Decision Tree
421,125999.9999999997,108458.29417630317,17541.705823696524,Decision Tree
422,214000.00000000017,217216.09303643074,-3216.0930364305677,Decision Tree
423,114500.00000000012,100516.03666726734,13983.963332732776,Decision Tree
424,181000.00000000006,200646.68429500813,-19646.684295008075,Decision Tree
425,99900.00000000013,93036.61463192817,6863.385368071962,Decision Tree
426,142000.0,146739.15030592043,-4739.150305920426,Decision Tree
427,138499.9999999999,157094.51144266012,-18594.51144266021,Decision Tree
428,156000.00000000026,160536.72643851908,-4536.726438518817,Decision Tree
429,127500.00000000001,108458.29417630317,19041.705823696844,Decision Tree
430,200500.00000000026,117011.6440386321,83488.35596136816,Decision Tree
431,221000.00000000006,239896.61556988844,-18896.61556988838,Decision Tree
432,155000.00000000012,157094.51144266012,-2094.511442660005,Decision Tree
433,129850.00000000003,151853.36864198523,-22003.368641985202,Decision Tree
434,100999.99999999984,113157.78085479981,-12157.780854799974,Decision Tree
435,143000.00000000035,172342.7114966458,-29342.71149664544,Decision Tree
436,145000.00000000012,160536.72643851908,-15536.726438518963,Decision Tree
437,100000.00000000004,105178.50128917846,-5178.501289178414,Decision Tree
438,59999.99999999991,144276.79401701418,-84276.79401701427,Decision Tree
439,582932.9999999995,440735.10733567836,142197.89266432117,Decision Tree
440,133999.9999999999,144505.14137931273,-10505.141379312816,Decision Tree
441,143750.0000000001,119172.06280314522,24577.937196854866,Decision Tree
442,129499.99999999983,157094.51144266012,-27594.511442660296,Decision Tree
443,139000.00000000026,128113.81478248755,10886.185217512713,Decision Tree
444,154300.00000000023,161016.21485837753,-6716.214858377294,Decision Tree
445,235500.00000000017,212711.93917908418,22788.060820916,Decision Tree
446,155000.00000000012,125995.8658490595,29004.13415094062,Decision Tree
447,271899.9999999998,240540.02328192454,31359.976718075282,Decision Tree
448,372499.9999999998,330993.93561335176,41506.06438664807,Decision Tree
449,129799.99999999993,113157.78085479981,16642.219145200113,Decision Tree
450,134432.00000000003,110087.00173653259,24344.998263467438,Decision Tree
451,259499.99999999985,172342.7114966458,87157.28850335407,Decision Tree
452,97500.0,110087.00173653259,-12587.001736532591,Decision Tree
453,200624.0000000001,161016.21485837753,39607.78514162256,Decision Tree
454,129499.99999999983,129958.45925693975,-458.45925693992467,Decision Tree
455,194500.0,183511.94377210885,10988.056227891153,Decision Tree
456,382500.00000000006,394494.82258932944,-11994.822589329386,Decision Tree
457,390000.00000000105,440735.10733567836,-50735.10733567731,Decision Tree
458,94550.00000000001,59166.01477687821,35383.9852231218,Decision Tree
459,143500.0000000001,144276.79401701418,-776.7940170140937,Decision Tree
460,170000.00000000012,190697.64506782763,-20697.645067827514,Decision Tree
461,380999.9999999991,306715.08271407115,74284.91728592798,Decision Tree
462,107500.00000000003,100516.03666726734,6983.963332732688,Decision Tree
463,118500.00000000009,128113.81478248755,-9613.814782487461,Decision Tree
464,168500.0,144276.79401701418,24223.20598298582,Decision Tree
465,153999.99999999988,138328.7683842358,15671.231615764089,Decision Tree
466,135000.0000000002,143270.16762516095,-8270.167625160742,Decision Tree
467,187500.0,194865.02150883307,-7365.021508833073,Decision Tree
468,147000.00000000015,157094.51144266012,-10094.511442659976,Decision Tree
469,446261.00000000093,352820.76614431996,93440.23385568097,Decision Tree
470,63000.00000000006,100516.03666726734,-37516.03666726728,Decision Tree
471,275000.0000000002,239896.61556988844,35103.384430111735,Decision Tree
472,250763.99999999988,190697.64506782763,60066.35493217225,Decision Tree
473,189999.9999999999,217775.42258133716,-27775.422581337247,Decision Tree
474,224499.99999999985,200646.68429500813,23853.31570499172,Decision Tree
475,188000.00000000012,212711.93917908418,-24711.93917908406,Decision Tree
476,119500.00000000029,108458.29417630317,11041.70582369712,Decision Tree
477,181000.00000000006,217775.42258133716,-36775.4225813371,Decision Tree
478,130499.99999999996,190697.64506782763,-60197.645067827674,Decision Tree
479,73000.00000000003,84413.34045033346,-11413.340450333431,Decision Tree
480,86999.99999999994,110087.00173653259,-23087.00173653265,Decision Tree
481,167000.0000000001,183307.91448368903,-16307.914483688946,Decision Tree
482,112999.99999999993,100516.03666726734,12483.963332732586,Decision Tree
483,85500.00000000006,83952.61005517421,1547.3899448258453,Decision Tree
484,139000.00000000026,143270.16762516095,-4270.167625160684,Decision Tree
485,280749.9999999999,259006.6543064354,21743.34569356448,Decision Tree
486,63999.99999999997,67532.82566662483,-3532.8256666248635,Decision Tree
487,156999.99999999994,147380.44049125415,9619.559508745791,Decision Tree
488,93000.00000000007,132992.43003616578,-39992.43003616571,Decision Tree
489,148499.99999999988,157094.51144266012,-8594.511442660238,Decision Tree
490,165000.00000000015,190697.64506782763,-25697.645067827485,Decision Tree
491,107000.00000000003,92382.45699271769,14617.543007282336,Decision Tree
492,143500.0000000001,143270.16762516095,229.83237483914127,Decision Tree
493,109000.0,100516.03666726734,8483.96333273266,Decision Tree
494,191000.00000000015,187284.16937731695,3715.830622683192,Decision Tree
495,291000.00000000006,247217.36146321823,43782.63853678183,Decision Tree
496,147000.00000000015,125995.8658490595,21004.13415094065,Decision Tree
497,215000.0,190697.64506782763,24302.35493217237,Decision Tree
498,609999.9999999993,440735.10733567836,169264.89266432094,Decision Tree
499,138399.99999999977,159154.23666025433,-20754.236660254566,Decision Tree
500,118999.99999999993,130504.03670389901,-11504.03670389908,Decision Tree
501,215000.0,279964.96525172103,-64964.965251721034,Decision Tree
502,217999.99999999988,175338.0420716713,42661.95792832857,Decision Tree
503,125999.9999999997,119172.06280314522,6827.937196854473,Decision Tree
504,217999.99999999988,190697.64506782763,27302.354932172253,Decision Tree
505,438779.999999999,352820.76614431996,85959.23385567905,Decision Tree
506,80000.0,110087.00173653259,-30087.00173653259,Decision Tree
507,349999.9999999997,330993.93561335176,19006.06438664795,Decision Tree
508,127999.99999999997,156452.4043534932,-28452.404353493243,Decision Tree
509,280000.0,288793.3472891041,-8793.347289104073,Decision Tree
510,170000.00000000012,142836.5904119592,27163.40958804093,Decision Tree
511,129900.00000000012,119172.06280314522,10727.937196854895,Decision Tree
512,108000.00000000001,87760.13282139527,20239.86717860475,Decision Tree
513,151000.00000000006,149573.0233414797,1426.976658520347,Decision Tree
514,63999.99999999997,119172.06280314522,-55172.06280314525,Decision Tree
515,126999.99999999991,132975.5318301662,-5975.531830166292,Decision Tree
516,130000.00000000032,135994.7718440614,-5994.7718440610915,Decision Tree
517,99600.0,128113.81478248755,-28513.81478248755,Decision Tree
518,227000.0,197603.68400303138,29396.315996968624,Decision Tree
519,179900.00000000038,157094.51144266012,22805.488557340257,Decision Tree
520,218999.99999999988,236938.25701236248,-17938.257012362592,Decision Tree
521,206579.99999999983,235567.4797681919,-28987.479768192075,Decision Tree
522,267915.9999999998,316959.65332338127,-49043.65332338144,Decision Tree
523,264131.99999999977,284274.3779607147,-20142.37796071492,Decision Tree
524,372397.0000000002,364699.6137679002,7697.3862320999615,Decision Tree
525,149899.99999999974,149573.0233414797,326.97665852002683,Decision Tree
526,164500.0000000004,144276.79401701418,20223.205982986226,Decision Tree
527,162999.9999999996,157094.51144266012,5905.488557339471,Decision Tree
528,59000.00000000007,41371.431300378696,17628.568699621377,Decision Tree
529,89499.99999999987,110087.00173653259,-20587.001736532722,Decision Tree
530,167999.9999999999,160823.94239507188,7176.057604928035,Decision Tree
531,320000.0000000006,294483.613738014,25516.38626198657,Decision Tree
532,415000.0000000008,364699.6137679002,50300.3862321006,Decision Tree
533,184000.00000000015,170237.19144563144,13762.808554368705,Decision Tree
534,136500.0000000003,157094.51144266012,-20594.51144265983,Decision Tree
535,141500.0000000001,115485.8839465122,26014.116053487887,Decision Tree
536,130499.99999999996,129958.45925693975,541.5407430602063,Decision Tree
537,128500.00000000026,135994.7718440614,-7494.77184406115,Decision Tree
538,342643.0000000001,352820.76614431996,-10177.766144319845,Decision Tree
539,116900.00000000004,119172.06280314522,-2272.062803145178,Decision Tree
540,95000.00000000001,119172.06280314522,-24172.062803145207,Decision Tree
541,180400.0,176133.58877420155,4266.4112257984525,Decision Tree
542,135000.0000000002,156452.4043534932,-21452.40435349301,Decision Tree
543,484999.99999999965,440735.10733567836,44264.89266432129,Decision Tree
544,55000.00000000004,41371.431300378696,13628.56869962134,Decision Tree
545,140999.99999999968,143270.16762516095,-2270.167625161266,Decision Tree
546,68103.99999999983,41371.431300378696,26732.56869962113,Decision Tree
547,755000.0000000005,535936.4046582797,219063.59534172073,Decision Tree
548,147500.00000000023,156452.4043534932,-8952.40435349298,Decision Tree
549,287090.0000000004,218980.6134742921,68109.38652570831,Decision Tree
550,125899.99999999994,129958.45925693975,-4058.4592569398083,Decision Tree
551,128500.00000000026,129958.45925693975,-1458.4592569394881,Decision Tree
552,139999.9999999999,146739.15030592043,-6739.150305920513,Decision Tree
553,156000.00000000026,146739.15030592043,9260.849694079836,Decision Tree
554,229456.00000000003,231472.28189248947,-2016.2818924894382,Decision Tree
555,131000.0000000002,119172.06280314522,11827.937196854982,Decision Tree
556,292500.0000000005,240540.02328192454,51959.97671807598,Decision Tree
557,112500.00000000004,119172.06280314522,-6672.062803145178,Decision Tree
558,412500.0000000008,440735.10733567836,-28235.107335677545,Decision Tree
559,134899.99999999988,146739.15030592043,-11839.150305920542,Decision Tree
560,250000.00000000023,247217.36146321823,2782.638536782004,Decision Tree
561,179900.00000000038,197041.03500041662,-17141.035000416246,Decision Tree
562,212108.99999999994,176133.58877420155,35975.411225798394,Decision Tree
563,83000.0,59166.01477687821,23833.98522312179,Decision Tree
564,181316.00000000038,190697.64506782763,-9381.645067827252,Decision Tree
565,179900.00000000038,217216.09303643074,-37316.093036430364,Decision Tree
566,259999.9999999998,262898.5365657419,-2898.536565742077,Decision Tree
567,150000.00000000006,146739.15030592043,3260.849694079632,Decision Tree
568,133500.00000000003,110087.00173653259,23412.998263467438,Decision Tree
569,169000.00000000012,205886.3564085657,-36886.356408565596,Decision Tree
570,309000.00000000006,336876.50108854665,-27876.50108854659,Decision Tree
571,424870.0,306715.08271407115,118154.91728592885,Decision Tree
572,171999.99999999988,127607.74317613205,44392.256823867836,Decision Tree
573,197900.0000000001,212711.93917908418,-14811.93917908409,Decision Tree
574,145000.00000000012,190697.64506782763,-45697.645067827514,Decision Tree
575,191999.99999999997,193996.86216543376,-1996.8621654337912,Decision Tree
576,120000.00000000025,129958.45925693975,-9958.459256939503,Decision Tree
577,281999.99999999994,330993.93561335176,-48993.935613351816,Decision Tree
578,552000.0000000013,535936.4046582797,16063.59534172155,Decision Tree
579,172999.9999999999,193996.86216543376,-20996.86216543385,Decision Tree
580,139999.9999999999,125995.8658490595,14004.134150940416,Decision Tree
581,405000.0000000001,440735.10733567836,-35735.10733567824,Decision Tree
582,151999.99999999977,160823.94239507188,-8823.94239507211,Decision Tree
583,255000.0000000001,273044.56219235586,-18044.562192355777,Decision Tree
584,175000.00000000012,190697.64506782763,-15697.645067827514,Decision Tree
585,152999.99999999965,156452.4043534932,-3452.4043534935627,Decision Tree
